erp_contract_id,crm_customer_id,erp_vehicle_id,start_dt,end_dt,monthly_payment,branch,contract_type,km_limit,maintenance_included,insurance_included,payment_method,contract_status,erp_last_updated
ERP_LSE000154,CRM_CUS124511,ERP_VH014860,2025-01-10,2026-01-05,13551,Nelspruit,Full Maintenance,3000,Y,N,Direct Debit,Active,2025-03-01 23:46
ERP_LSE000155,CRM_CUS042624,ERP_VH042889,2023-05-01,2026-04-15,17157,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Active,2023-10-15 23:04
ERP_LSE000156,CRM_CUS055766,ERP_VH023081,2023-10-02,2025-09-21,13095,Durban,Non-Maintained,3000,Y,Y,Credit Card,Active,2024-03-14 22:30
ERP_LSE000157,CRM_CUS060077,ERP_VH015856,2024-11-10,2026-10-31,10565,Polokwane,Full Maintenance,4000,N,Y,Direct Debit,Active,2025-02-12 06:00
ERP_LSE000158,CRM_CUS065022,ERP_VH031769,2023-08-16,2026-07-31,9386,Kimberley,Maintenance Only,2500,Y,Y,Direct Debit,Active,2024-06-01 18:33
ERP_LSE000159,CRM_CUS039986,ERP_VH046559,2023-11-04,2025-10-24,23084,Rustenburg,Full Maintenance,3500,Y,Y,Direct Debit,Terminated,2023-12-24 16:38
ERP_LSE000160,CRM_CUS108247,ERP_VH005554,2024-02-04,2025-01-29,24138,Kimberley,Full Maintenance,4000,Y,Y,Credit Card,Completed,2024-05-08 05:08
ERP_LSE000161,CRM_CUS085140,ERP_VH005386,2024-09-05,2025-08-31,19994,Kimberley,Maintenance Only,2000,Y,Y,Credit Card,Completed,2025-01-17 11:33
ERP_LSE000162,CRM_CUS050895,ERP_VH003239,2024-08-16,2027-08-01,10985,Rustenburg,Maintenance Only,3500,Y,Y,Direct Debit,Terminated,2025-01-21 03:01
ERP_LSE000163,CRM_CUS066284,ERP_VH027577,2024-04-27,2027-04-12,7799,Pretoria,Full Maintenance,4000,N,N,Credit Card,Active,2024-08-31 01:50
ERP_LSE000164,CRM_CUS095143,ERP_VH034802,2023-05-24,2024-05-18,14990,Port Elizabeth,Non-Maintained,3500,Y,Y,Direct Debit,Active,2025-04-07 22:01
ERP_LSE000165,CRM_CUS035500,ERP_VH005690,2024-09-06,2027-08-22,8826,Nelspruit,Full Maintenance,2500,N,N,Direct Debit,Active,2025-01-28 07:35
ERP_LSE000166,CRM_CUS037006,ERP_VH017961,2024-03-14,2028-02-22,14188,Port Elizabeth,Maintenance Only,2500,Y,N,Credit Card,Active,2025-05-04 13:58
ERP_LSE000167,CRM_CUS126074,ERP_VH032173,2023-11-26,2024-11-20,21438,Kimberley,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-01-28 06:33
ERP_LSE000168,CRM_CUS106708,ERP_VH022279,2022-08-17,2024-08-06,24222,Bloemfontein,Non-Maintained,3000,Y,Y,Direct Debit,Active,2024-10-20 02:02
ERP_LSE000169,CRM_CUS111432,ERP_VH018579,2023-01-11,2024-01-06,13033,Durban,Non-Maintained,3000,Y,Y,Direct Debit,Active,2023-01-14 20:29
ERP_LSE000170,CRM_CUS064994,ERP_VH015610,2023-07-02,2026-06-16,15881,Polokwane,Full Maintenance,2000,Y,N,Credit Card,Active,2024-03-31 18:33
ERP_LSE000171,CRM_CUS124620,ERP_VH044296,2023-11-04,2025-10-24,23673,Pretoria,Full Maintenance,4000,Y,Y,Bank Transfer,Active,2024-12-18 17:08
ERP_LSE000172,CRM_CUS079540,ERP_VH015725,2023-02-28,2024-02-23,24551,Nelspruit,Maintenance Only,4000,Y,N,Credit Card,Completed,2024-12-14 21:38
ERP_LSE000173,CRM_CUS044342,ERP_VH034575,2022-11-14,2024-11-03,14040,Rustenburg,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-01-30 10:06
ERP_LSE000174,CRM_CUS059165,ERP_VH045018,2024-12-12,2027-11-27,17745,Kimberley,Maintenance Only,4000,Y,Y,Direct Debit,Active,2025-04-10 12:04
ERP_LSE000175,CRM_CUS130800,ERP_VH006788,2023-02-02,2026-01-17,24967,Pretoria,Maintenance Only,2000,Y,Y,Direct Debit,Active,2025-05-23 09:44
ERP_LSE000176,CRM_CUS094323,ERP_VH014120,2023-09-08,2027-08-18,13969,Rustenburg,Full Maintenance,2500,Y,N,Direct Debit,Active,2023-10-08 09:15
ERP_LSE000177,CRM_CUS110212,ERP_VH037100,2024-09-14,2028-08-24,17672,Johannesburg,Full Maintenance,2000,Y,Y,Direct Debit,Terminated,2024-11-03 22:48
ERP_LSE000178,CRM_CUS130169,ERP_VH038571,2023-06-03,2024-05-28,12042,Kimberley,Full Maintenance,2500,N,N,Credit Card,Active,2025-01-09 08:45
ERP_LSE000179,CRM_CUS063961,ERP_VH043332,2023-09-19,2026-09-03,18049,Kimberley,Maintenance Only,3000,N,Y,Direct Debit,Active,2024-12-11 06:58
ERP_LSE000180,CRM_CUS030279,ERP_VH011468,2022-07-08,2024-06-27,17508,Durban,Maintenance Only,3000,Y,Y,Credit Card,Active,2022-09-20 21:10
ERP_LSE000181,CRM_CUS008728,ERP_VH029145,2024-12-16,2027-12-01,21716,Nelspruit,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-03-19 21:01
ERP_LSE000182,CRM_CUS063287,ERP_VH031158,2023-04-05,2025-03-25,12230,Nelspruit,Maintenance Only,2000,N,N,Direct Debit,Active,2024-12-28 22:13
ERP_LSE000183,CRM_CUS050262,ERP_VH033710,2023-03-31,2026-03-15,12131,Kimberley,Full Maintenance,3500,Y,Y,Credit Card,Active,2024-05-30 04:54
ERP_LSE000184,CRM_CUS013947,ERP_VH002304,2025-01-08,2026-01-03,18636,Pretoria,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-03-24 04:54
ERP_LSE000185,CRM_CUS082270,ERP_VH015376,2025-02-13,2029-01-23,13175,Nelspruit,Maintenance Only,3500,Y,Y,Bank Transfer,Completed,2025-03-18 19:54
ERP_LSE000186,CRM_CUS028360,ERP_VH026049,2023-01-06,2025-12-21,9633,Nelspruit,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-05-11 20:55
ERP_LSE000187,CRM_CUS096529,ERP_VH041829,2024-03-06,2026-02-24,13957,Polokwane,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-06-08 10:13
ERP_LSE000188,CRM_CUS125854,ERP_VH055628,2024-05-25,2028-05-04,24533,Rustenburg,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-03-01 18:41
ERP_LSE000189,CRM_CUS059403,ERP_VH007209,2023-08-22,2027-08-01,7162,Bloemfontein,Full Maintenance,2000,N,Y,Direct Debit,Active,2024-04-17 01:27
ERP_LSE000190,CRM_CUS125058,ERP_VH023293,2023-10-17,2024-10-11,17384,Bloemfontein,Maintenance Only,2000,Y,Y,Direct Debit,Active,2024-06-21 22:10
ERP_LSE000191,CRM_CUS112632,ERP_VH049389,2025-03-23,2027-03-13,18300,Port Elizabeth,Full Maintenance,3000,Y,N,Credit Card,Active,2025-06-01 14:29
ERP_LSE000192,CRM_CUS118885,ERP_VH009933,2023-01-16,2025-12-31,10592,Nelspruit,Full Maintenance,2000,N,Y,Credit Card,Active,2024-12-12 17:42
ERP_LSE000193,CRM_CUS050211,ERP_VH041007,2023-04-30,2026-04-14,22719,Polokwane,Non-Maintained,2000,Y,N,Credit Card,Active,2024-02-13 07:01
ERP_LSE000194,CRM_CUS142985,ERP_VH040013,2025-03-03,2029-02-10,19901,Polokwane,Non-Maintained,2000,Y,N,Direct Debit,Completed,2025-04-27 01:20
ERP_LSE000195,CRM_CUS074500,ERP_VH053885,2023-12-02,2026-11-16,21934,Nelspruit,Maintenance Only,3500,Y,Y,Credit Card,Completed,2024-10-02 13:59
ERP_LSE000196,CRM_CUS109597,ERP_VH018608,2025-06-13,2026-06-08,22669,Rustenburg,Maintenance Only,2500,N,Y,Direct Debit,Active,2025-06-17 08:06
ERP_LSE000197,CRM_CUS053995,ERP_VH015820,2023-03-30,2025-03-19,22004,Johannesburg,Full Maintenance,3500,N,N,Credit Card,Active,2024-10-07 20:03
ERP_LSE000198,CRM_CUS072166,ERP_VH007498,2023-02-04,2025-01-24,14964,Cape Town,Full Maintenance,3000,Y,Y,Credit Card,Active,2024-12-24 08:43
ERP_LSE000199,CRM_CUS067309,ERP_VH041829,2025-05-06,2027-04-26,22600,Port Elizabeth,Maintenance Only,3500,N,Y,Direct Debit,Active,2025-07-03 04:21
ERP_LSE000200,CRM_CUS072130,ERP_VH013998,2023-05-13,2024-05-07,24055,Kimberley,Maintenance Only,3500,N,N,Direct Debit,Active,2024-11-04 04:39
ERP_LSE000201,CRM_CUS013480,ERP_VH024960,2024-07-25,2025-07-20,15300,Johannesburg,Full Maintenance,3000,Y,Y,Bank Transfer,Completed,2024-11-12 04:07
ERP_LSE000202,CRM_CUS128739,ERP_VH051631,2025-02-08,2029-01-18,15176,Pretoria,Maintenance Only,2000,Y,Y,Credit Card,Active,2025-05-16 12:14
ERP_LSE000203,CRM_CUS009024,ERP_VH046145,2023-08-12,2025-08-01,5343,Rustenburg,Full Maintenance,3500,Y,Y,Direct Debit,Active,2024-03-14 10:43
ERP_LSE000204,CRM_CUS087626,ERP_VH043134,2024-01-11,2027-12-21,13780,Port Elizabeth,Full Maintenance,3000,N,Y,Direct Debit,Active,2024-07-15 09:43
ERP_LSE000205,CRM_CUS037467,ERP_VH041557,2023-01-16,2025-01-05,16438,Polokwane,Full Maintenance,3000,N,Y,Direct Debit,Active,2024-02-14 14:04
ERP_LSE000206,CRM_CUS035811,ERP_VH030672,2023-02-22,2026-02-06,11968,Nelspruit,Maintenance Only,3000,Y,N,Direct Debit,Active,2023-08-27 11:45
ERP_LSE000207,CRM_CUS031563,ERP_VH028558,2024-06-27,2028-06-06,8409,Pretoria,Full Maintenance,4000,Y,Y,Credit Card,Active,2025-06-20 10:20
ERP_LSE000208,CRM_CUS105377,ERP_VH050284,2024-01-11,2025-12-31,19061,Rustenburg,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-04-12 02:09
ERP_LSE000209,CRM_CUS017784,ERP_VH038489,2024-08-14,2028-07-24,19681,Durban,Maintenance Only,3000,Y,Y,Direct Debit,Active,2024-09-12 01:11
ERP_LSE000210,CRM_CUS126920,ERP_VH054992,2022-09-01,2024-08-21,6580,Cape Town,Non-Maintained,4000,Y,Y,Bank Transfer,Active,2025-02-02 22:26
ERP_LSE000211,CRM_CUS093243,ERP_VH012847,2025-07-02,2027-06-22,21550,Cape Town,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-07-04 18:44
ERP_LSE000212,CRM_CUS148103,ERP_VH019145,2022-08-27,2026-08-06,5338,Durban,Maintenance Only,3500,N,Y,Direct Debit,Completed,2023-05-12 07:21
ERP_LSE000213,CRM_CUS138892,ERP_VH050146,2022-12-08,2023-12-03,16202,Nelspruit,Full Maintenance,2000,Y,N,Credit Card,Active,2025-06-20 20:12
ERP_LSE000214,CRM_CUS040488,ERP_VH054676,2024-07-11,2027-06-26,19360,Durban,Full Maintenance,4000,N,Y,Direct Debit,Active,2025-04-04 19:23
ERP_LSE000215,CRM_CUS103368,ERP_VH039955,2024-08-13,2026-08-03,9335,Johannesburg,Maintenance Only,4000,Y,Y,Bank Transfer,Active,2025-01-29 02:53
ERP_LSE000216,CRM_CUS083309,ERP_VH012536,2024-05-01,2028-04-10,7709,Cape Town,Full Maintenance,3000,Y,Y,Credit Card,Active,2025-03-23 05:07
ERP_LSE000217,CRM_CUS074294,ERP_VH031677,2023-12-13,2027-11-22,24896,Kimberley,Non-Maintained,4000,Y,Y,Direct Debit,Active,2024-11-28 11:35
ERP_LSE000218,CRM_CUS030900,ERP_VH036818,2024-04-01,2025-03-27,14317,Port Elizabeth,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-04-10 13:13
ERP_LSE000219,CRM_CUS044134,ERP_VH024947,2025-05-03,2026-04-28,13346,Nelspruit,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-05-09 05:43
ERP_LSE000220,CRM_CUS035637,ERP_VH026365,2024-01-08,2025-01-02,8250,Pretoria,Full Maintenance,2000,N,Y,Direct Debit,Active,2024-08-02 12:19
ERP_LSE000221,CRM_CUS136726,ERP_VH003463,2025-05-25,2028-05-09,6676,Cape Town,Maintenance Only,2500,Y,Y,Direct Debit,Active,2025-06-27 23:42
ERP_LSE000222,CRM_CUS056437,ERP_VH006330,2023-11-26,2027-11-05,21125,Polokwane,Maintenance Only,4000,Y,Y,Credit Card,Active,2025-01-17 22:10
ERP_LSE000223,CRM_CUS010103,ERP_VH019882,2023-11-26,2024-11-20,24041,Polokwane,Non-Maintained,2000,Y,N,Credit Card,Active,2024-10-28 14:11
ERP_LSE000224,CRM_CUS025725,ERP_VH001569,2022-07-12,2025-06-26,10863,Polokwane,Full Maintenance,3500,N,Y,Direct Debit,Active,2022-07-21 02:23
ERP_LSE000225,CRM_CUS000909,ERP_VH001631,2024-05-26,2026-05-16,5851,Kimberley,Full Maintenance,4000,N,Y,Credit Card,Active,2024-07-05 19:34
ERP_LSE000226,CRM_CUS143315,ERP_VH012427,2023-06-04,2027-05-14,22622,Rustenburg,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-09-24 19:10
ERP_LSE000227,CRM_CUS118926,ERP_VH041262,2025-03-17,2029-02-24,24255,Johannesburg,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-06-04 07:13
ERP_LSE000228,CRM_CUS142291,ERP_VH008941,2022-12-22,2024-12-11,12690,Rustenburg,Non-Maintained,2500,Y,Y,Direct Debit,Active,2023-05-17 12:19
ERP_LSE000229,CRM_CUS049448,ERP_VH009507,2024-05-18,2027-05-03,17102,Polokwane,Full Maintenance,3000,Y,N,Direct Debit,Active,2025-05-11 11:56
ERP_LSE000230,CRM_CUS125475,ERP_VH005270,2022-10-19,2023-10-14,17596,Bloemfontein,Full Maintenance,2500,Y,N,Direct Debit,Active,2024-10-10 11:31
ERP_LSE000231,CRM_CUS015408,ERP_VH010981,2024-11-13,2026-11-03,9232,Cape Town,Maintenance Only,3500,N,N,Direct Debit,Active,2025-06-26 12:27
ERP_LSE000232,CRM_CUS094618,ERP_VH004894,2024-02-21,2028-01-31,21687,Cape Town,Full Maintenance,3000,Y,Y,Credit Card,Terminated,2024-10-29 03:42
ERP_LSE000233,CRM_CUS072134,ERP_VH048827,2023-03-03,2027-02-10,18063,Bloemfontein,Full Maintenance,3500,Y,Y,Direct Debit,Active,2024-11-04 08:59
ERP_LSE000234,CRM_CUS042255,ERP_VH034562,2025-01-01,2025-12-27,14555,Durban,Full Maintenance,3000,Y,Y,Credit Card,Active,2025-02-01 05:05
ERP_LSE000235,CRM_CUS119295,ERP_VH007900,2025-05-28,2027-05-18,15696,Kimberley,Full Maintenance,2500,N,N,Direct Debit,Active,2025-06-01 06:31
ERP_LSE000236,CRM_CUS064743,ERP_VH008936,2025-01-24,2027-01-14,16666,Pretoria,Full Maintenance,3500,N,Y,Direct Debit,Active,2025-06-29 21:14
ERP_LSE000237,CRM_CUS014448,ERP_VH054123,2024-03-19,2028-02-27,24560,Nelspruit,Full Maintenance,4000,Y,N,Credit Card,Completed,2024-05-28 21:48
ERP_LSE000238,CRM_CUS134263,ERP_VH019588,2025-05-29,2027-05-19,14147,Durban,Full Maintenance,3000,N,Y,Direct Debit,Active,2025-06-02 13:11
ERP_LSE000239,CRM_CUS022733,ERP_VH019541,2024-07-13,2028-06-22,24863,Rustenburg,Full Maintenance,2500,Y,N,Credit Card,Active,2025-05-10 21:39
ERP_LSE000240,CRM_CUS063795,ERP_VH001677,2023-07-02,2024-06-26,17337,Kimberley,Full Maintenance,2000,Y,N,Bank Transfer,Active,2023-07-20 05:48
ERP_LSE000241,CRM_CUS148130,ERP_VH042783,2023-06-06,2027-05-16,20989,Polokwane,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-03-31 20:36
ERP_LSE000242,CRM_CUS116292,ERP_VH051789,2022-11-21,2024-11-10,7101,Johannesburg,Maintenance Only,3500,Y,N,Credit Card,Active,2023-09-18 04:40
ERP_LSE000243,CRM_CUS036664,ERP_VH015110,2023-09-20,2025-09-09,14407,Port Elizabeth,Non-Maintained,2500,N,Y,Credit Card,Active,2025-06-25 21:58
ERP_LSE000244,CRM_CUS142155,ERP_VH029495,2022-09-09,2024-08-29,7635,Rustenburg,Full Maintenance,2000,Y,Y,Bank Transfer,Active,2022-11-07 13:24
ERP_LSE000245,CRM_CUS087152,ERP_VH038100,2023-09-04,2027-08-14,6180,Nelspruit,Maintenance Only,2500,Y,Y,Direct Debit,Active,2024-11-02 09:13
ERP_LSE000246,CRM_CUS017872,ERP_VH010806,2024-12-24,2028-12-03,18139,Pretoria,Full Maintenance,3500,N,N,Direct Debit,Active,2025-04-16 07:47
ERP_LSE000247,CRM_CUS015887,ERP_VH057158,2025-01-24,2026-01-19,23643,Port Elizabeth,Non-Maintained,3000,Y,Y,Direct Debit,Active,2025-04-24 16:21
ERP_LSE000248,CRM_CUS102821,ERP_VH049766,2024-03-14,2026-03-04,19283,Kimberley,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-01-20 19:29
ERP_LSE000249,CRM_CUS099402,ERP_VH047653,2022-08-27,2023-08-22,5442,Rustenburg,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-04-05 08:36
ERP_LSE000250,CRM_CUS017335,ERP_VH026115,2023-10-28,2026-10-12,11398,Cape Town,Non-Maintained,3500,N,N,Credit Card,Active,2024-05-15 14:49
ERP_LSE000251,CRM_CUS031914,ERP_VH056885,2024-11-28,2027-11-13,18991,Rustenburg,Maintenance Only,3500,Y,Y,Bank Transfer,Active,2025-05-11 00:23
ERP_LSE000252,CRM_CUS091155,ERP_VH055126,2023-05-24,2026-05-08,24898,Durban,Maintenance Only,3500,Y,Y,Bank Transfer,Completed,2024-05-03 10:29
ERP_LSE000253,CRM_CUS047841,ERP_VH021385,2023-12-30,2027-12-09,14734,Johannesburg,Maintenance Only,3000,Y,Y,Direct Debit,Terminated,2025-05-17 07:21
ERP_LSE000254,CRM_CUS000759,ERP_VH058683,2022-09-26,2025-09-10,16529,Kimberley,Full Maintenance,3000,N,Y,Direct Debit,Completed,2024-05-25 01:21
ERP_LSE000255,CRM_CUS080282,ERP_VH018779,2023-12-25,2025-12-14,15279,Pretoria,Full Maintenance,2000,N,Y,Credit Card,Active,2025-05-06 03:38
ERP_LSE000256,CRM_CUS114981,ERP_VH036261,2025-05-17,2029-04-26,24507,Johannesburg,Maintenance Only,3500,Y,N,Bank Transfer,Completed,2025-06-11 03:18
ERP_LSE000257,CRM_CUS090683,ERP_VH007565,2024-02-10,2025-02-04,13476,Cape Town,Full Maintenance,4000,Y,N,Direct Debit,Completed,2024-11-26 11:41
ERP_LSE000258,CRM_CUS129876,ERP_VH052396,2022-10-24,2023-10-19,12539,Cape Town,Full Maintenance,2500,N,N,Credit Card,Active,2024-08-07 17:42
ERP_LSE000259,CRM_CUS007793,ERP_VH016088,2023-07-24,2026-07-08,18938,Bloemfontein,Full Maintenance,2500,N,Y,Bank Transfer,Active,2025-06-01 07:12
ERP_LSE000260,CRM_CUS101628,ERP_VH059860,2024-12-14,2026-12-04,13896,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2025-04-10 08:47
ERP_LSE000261,CRM_CUS038430,ERP_VH058915,2023-07-06,2026-06-20,17812,Bloemfontein,Full Maintenance,2500,Y,Y,Credit Card,Active,2024-10-24 14:39
ERP_LSE000262,CRM_CUS069231,ERP_VH043850,2023-12-09,2024-12-03,13589,Kimberley,Non-Maintained,3000,Y,Y,Direct Debit,Active,2024-08-08 07:59
ERP_LSE000263,CRM_CUS027480,ERP_VH019403,2023-12-17,2027-11-26,24224,Cape Town,Maintenance Only,3500,N,N,Credit Card,Active,2024-11-29 04:26
ERP_LSE000264,CRM_CUS115559,ERP_VH033865,2022-10-31,2026-10-10,15903,Port Elizabeth,Maintenance Only,3500,Y,Y,Direct Debit,Active,2024-01-08 20:51
ERP_LSE000265,CRM_CUS046784,ERP_VH016736,2023-07-09,2025-06-28,15826,Durban,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2024-12-13 16:45
ERP_LSE000266,CRM_CUS094346,ERP_VH030966,2024-04-29,2025-04-24,7755,Pretoria,Full Maintenance,3000,Y,Y,Direct Debit,Completed,2024-07-23 09:40
ERP_LSE000267,CRM_CUS144816,ERP_VH036097,2023-12-25,2024-12-19,18309,Pretoria,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-02-21 07:55
ERP_LSE000268,CRM_CUS033723,ERP_VH025798,2022-09-25,2024-09-14,10076,Kimberley,Maintenance Only,4000,Y,Y,Credit Card,Active,2023-01-14 12:25
ERP_LSE000269,CRM_CUS116906,ERP_VH022973,2024-01-14,2026-12-29,14508,Pretoria,Full Maintenance,2000,Y,Y,Credit Card,Active,2024-12-20 10:43
ERP_LSE000270,CRM_CUS127019,ERP_VH030170,2022-10-25,2024-10-14,6167,Pretoria,Full Maintenance,2500,N,N,Credit Card,Active,2024-09-27 05:02
ERP_LSE000271,CRM_CUS035611,ERP_VH014108,2025-03-27,2026-03-22,11888,Nelspruit,Full Maintenance,3000,Y,N,Direct Debit,Active,2025-05-23 01:05
ERP_LSE000272,CRM_CUS013754,ERP_VH042105,2023-12-31,2024-12-25,24993,Pretoria,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-04-17 02:00
ERP_LSE000273,CRM_CUS087826,ERP_VH033150,2023-07-06,2025-06-25,14724,Port Elizabeth,Full Maintenance,2000,Y,Y,Direct Debit,Completed,2024-06-13 08:04
ERP_LSE000274,CRM_CUS006735,ERP_VH048981,2023-07-04,2027-06-13,9822,Pretoria,Maintenance Only,2500,Y,Y,Direct Debit,Terminated,2024-02-05 14:06
ERP_LSE000275,CRM_CUS032176,ERP_VH033646,2023-01-15,2024-01-10,21960,Pretoria,Maintenance Only,2500,N,N,Credit Card,Active,2024-07-29 07:02
ERP_LSE000276,CRM_CUS048682,ERP_VH045961,2024-02-01,2028-01-11,24677,Rustenburg,Full Maintenance,2000,Y,Y,Credit Card,Terminated,2024-03-27 17:01
ERP_LSE000277,CRM_CUS026820,ERP_VH038835,2023-09-19,2024-09-13,14917,Bloemfontein,Full Maintenance,4000,Y,N,Direct Debit,Active,2025-07-01 23:23
ERP_LSE000278,CRM_CUS057120,ERP_VH058973,2025-02-19,2027-02-09,19039,Rustenburg,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-05-26 00:05
ERP_LSE000279,CRM_CUS016227,ERP_VH026312,2023-11-30,2024-11-24,16165,Durban,Full Maintenance,2500,Y,Y,Credit Card,Active,2024-05-21 04:58
ERP_LSE000280,CRM_CUS030791,ERP_VH044061,2023-08-13,2024-08-07,14872,Durban,Maintenance Only,3000,Y,Y,Direct Debit,Completed,2024-11-25 03:02
ERP_LSE000281,CRM_CUS003768,ERP_VH025431,2024-08-31,2028-08-10,6642,Polokwane,Full Maintenance,2000,Y,N,Credit Card,Completed,2024-12-27 04:04
ERP_LSE000282,CRM_CUS080509,ERP_VH024962,2023-09-08,2026-08-23,21328,Cape Town,Non-Maintained,3500,N,N,Credit Card,Active,2024-08-29 22:15
ERP_LSE000283,CRM_CUS022564,ERP_VH010047,2023-10-22,2027-10-01,13731,Nelspruit,Full Maintenance,2500,Y,Y,Credit Card,Completed,2025-03-30 03:16
ERP_LSE000284,CRM_CUS006448,ERP_VH018590,2025-02-04,2029-01-14,7208,Johannesburg,Full Maintenance,2000,Y,Y,Credit Card,Active,2025-02-23 10:47
ERP_LSE000285,CRM_CUS052841,ERP_VH008974,2024-05-07,2028-04-16,23730,Cape Town,Full Maintenance,2000,N,Y,Direct Debit,Terminated,2025-07-02 15:43
ERP_LSE000286,CRM_CUS057615,ERP_VH044641,2023-02-04,2024-01-30,6068,Cape Town,Full Maintenance,4000,Y,Y,Direct Debit,Active,2023-10-11 04:49
ERP_LSE000287,CRM_CUS080846,ERP_VH027812,2024-09-07,2027-08-23,18313,Pretoria,Maintenance Only,3500,Y,Y,Credit Card,Active,2025-02-21 18:16
ERP_LSE000288,CRM_CUS081004,ERP_VH008923,2024-05-01,2026-04-21,5046,Durban,Full Maintenance,3500,Y,Y,Credit Card,Active,2024-07-07 04:21
ERP_LSE000289,CRM_CUS140990,ERP_VH012383,2023-09-05,2027-08-15,5623,Nelspruit,Full Maintenance,4000,N,Y,Direct Debit,Active,2024-09-13 12:32
ERP_LSE000290,CRM_CUS073243,ERP_VH052474,2023-04-05,2027-03-15,24624,Durban,Full Maintenance,3000,N,Y,Bank Transfer,Active,2024-05-12 18:33
ERP_LSE000291,CRM_CUS037690,ERP_VH030635,2022-11-27,2026-11-06,14933,Cape Town,Maintenance Only,4000,Y,Y,Credit Card,Active,2023-04-23 12:39
ERP_LSE000292,CRM_CUS109020,ERP_VH033812,2024-11-30,2027-11-15,23649,Durban,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-01-03 02:53
ERP_LSE000293,CRM_CUS000684,ERP_VH050112,2024-11-04,2026-10-25,5586,Johannesburg,Full Maintenance,2000,Y,Y,Bank Transfer,Active,2025-06-19 09:33
ERP_LSE000294,CRM_CUS073126,ERP_VH023096,2023-12-05,2027-11-14,18322,Nelspruit,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-03-06 20:05
ERP_LSE000295,CRM_CUS146914,ERP_VH010171,2024-04-02,2026-03-23,14430,Cape Town,Full Maintenance,3500,Y,Y,Direct Debit,Completed,2024-04-13 17:22
ERP_LSE000296,CRM_CUS101025,ERP_VH015470,2023-06-13,2026-05-28,13144,Johannesburg,Full Maintenance,3000,Y,Y,Credit Card,Active,2024-09-19 19:23
ERP_LSE000297,CRM_CUS002252,ERP_VH018706,2024-07-06,2027-06-21,20483,Bloemfontein,Full Maintenance,2000,Y,N,Direct Debit,Active,2025-02-09 05:15
ERP_LSE000298,CRM_CUS020950,ERP_VH012100,2024-10-07,2028-09-16,21811,Port Elizabeth,Non-Maintained,2500,Y,N,Direct Debit,Active,2025-04-08 12:45
ERP_LSE000299,CRM_CUS081450,ERP_VH037818,2023-12-06,2026-11-20,13995,Nelspruit,Maintenance Only,3000,Y,N,Credit Card,Active,2024-11-26 02:02
ERP_LSE000300,CRM_CUS100819,ERP_VH042995,2025-01-12,2027-01-02,16250,Pretoria,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-06-02 15:26
ERP_LSE000301,CRM_CUS046017,ERP_VH031166,2024-10-23,2028-10-02,14101,Durban,Maintenance Only,3500,Y,N,Credit Card,Active,2024-12-20 11:40
ERP_LSE000302,CRM_CUS118494,ERP_VH024047,2024-12-08,2026-11-28,7410,Cape Town,Full Maintenance,3000,Y,Y,Bank Transfer,Terminated,2025-05-27 17:45
ERP_LSE000303,CRM_CUS145364,ERP_VH027698,2022-09-11,2025-08-26,11166,Cape Town,Maintenance Only,3000,N,Y,Credit Card,Terminated,2023-12-29 05:05
ERP_LSE000304,CRM_CUS106703,ERP_VH055811,2024-04-02,2025-03-28,6929,Bloemfontein,Maintenance Only,2000,Y,N,Credit Card,Active,2024-04-29 20:43
ERP_LSE000305,CRM_CUS012123,ERP_VH051080,2023-06-25,2024-06-19,18086,Port Elizabeth,Full Maintenance,2000,Y,N,Direct Debit,Active,2024-05-02 18:14
ERP_LSE000306,CRM_CUS052982,ERP_VH059183,2024-01-31,2027-01-15,6182,Johannesburg,Full Maintenance,3500,Y,N,Bank Transfer,Completed,2024-08-20 21:52
ERP_LSE000307,CRM_CUS061659,ERP_VH024349,2024-10-19,2028-09-28,20721,Cape Town,Maintenance Only,3500,N,Y,Direct Debit,Terminated,2025-06-04 11:59
